Bulle	noun	masculine	mann, der eine hervorstechend kräftige, jedoch plump und ungeschlacht wirkende statur besitzt	ein männlicher beamter der polizei.	none
Bulle	noun	masculine	mann, der eine hervorstechend kräftige, jedoch plump und ungeschlacht wirkende statur besitzt	männliches rind.	none
Bulle	noun	masculine	mann, der eine hervorstechend kräftige, jedoch plump und ungeschlacht wirkende statur besitzt	eine mittelalterliche päpstliche urkunde.	none
Bulle	noun	masculine	mann, der eine hervorstechend kräftige, jedoch plump und ungeschlacht wirkende statur besitzt	siegel aus gold oder blei, manchmal aus silber.	none
Bulle	noun	masculine	beamter der polizei, insbesondere der kriminalpolizei	ein beamter oder eine beamtin einer strafverfolgungsbehörde.	narrower
Bulle	noun	masculine	beamter der polizei, insbesondere der kriminalpolizei	ein beamter oder eine beamtin einer strafverfolgungsbehörde.	broader
Bulle	noun	masculine	beamter der polizei, insbesondere der kriminalpolizei	ein männlicher beamter der polizei.	narrower
Bulle	noun	masculine	beamter der polizei, insbesondere der kriminalpolizei	ein männlicher beamter der polizei.	broader
Bulle	noun	masculine	beamter der polizei, insbesondere der kriminalpolizei	männliches rind.	none
Bulle	noun	masculine	beamter der polizei, insbesondere der kriminalpolizei	eine mittelalterliche päpstliche urkunde.	none
Bulle	noun	masculine	beamter der polizei, insbesondere der kriminalpolizei	siegel aus gold oder blei, manchmal aus silber.	none
Bulle	noun	masculine	person, die einen einträglichen, führenden posten innehat	ein beamter oder eine beamtin einer strafverfolgungsbehörde.	none
Bulle	noun	masculine	person, die einen einträglichen, führenden posten innehat	ein männlicher beamter der polizei.	none
Bulle	noun	masculine	person, die einen einträglichen, führenden posten innehat	männliches rind.	none
Bulle	noun	masculine	person, die einen einträglichen, führenden posten innehat	eine mittelalterliche päpstliche urkunde.	none
Bulle	noun	masculine	person, die einen einträglichen, führenden posten innehat	siegel aus gold oder blei, manchmal aus silber.	none
Bulle	noun	masculine	börsenspekulant, dessen handeln, hinsichtlich der weiteren marktentwicklung, durch die optimistische annahme einer erwarteten hausse gekennzeichnet ist	ein beamter oder eine beamtin einer strafverfolgungsbehörde.	none
Bulle	noun	masculine	börsenspekulant, dessen handeln, hinsichtlich der weiteren marktentwicklung, durch die optimistische annahme einer erwarteten hausse gekennzeichnet ist	ein männlicher beamter der polizei.	none
Bulle	noun	masculine	börsenspekulant, dessen handeln, hinsichtlich der weiteren marktentwicklung, durch die optimistische annahme einer erwarteten hausse gekennzeichnet ist	männliches rind.	none
Bulle	noun	masculine	börsenspekulant, dessen handeln, hinsichtlich der weiteren marktentwicklung, durch die optimistische annahme einer erwarteten hausse gekennzeichnet ist	eine mittelalterliche päpstliche urkunde.	none
Bulle	noun	masculine	börsenspekulant, dessen handeln, hinsichtlich der weiteren marktentwicklung, durch die optimistische annahme einer erwarteten hausse gekennzeichnet ist	siegel aus gold oder blei, manchmal aus silber.	none
Bursche	noun	masculine	junger mann; junge	junge männliche person, gewöhnlich ein kind oder jugendlicher.	broader
Bursche	noun	masculine	junger mann; junge	junge männliche person, gewöhnlich ein kind oder jugendlicher.	narrower
Bursche	noun	masculine	junger mann; junge	ein mitglied einer burschenschaft.	none
Bursche	noun	masculine	mitglied einer studentenverbindung, einer burschenschaft	junge männliche person, gewöhnlich ein kind oder jugendlicher.	none
Bursche	noun	masculine	mitglied einer studentenverbindung, einer burschenschaft	ein mitglied einer burschenschaft.	exact
Bursche	noun	masculine	mitglied einer studentenverbindung, einer burschenschaft	ein mitglied einer burschenschaft.	exact
Bursche	noun	masculine	soldat in der funktion eines dieners	junge männliche person, gewöhnlich ein kind oder jugendlicher.	none
Bursche	noun	masculine	soldat in der funktion eines dieners	ein mitglied einer burschenschaft.	none
Credo	noun	neuter	apostolisches glaubensbekenntnis	ein system von prinzipien oder glaubenssätzen.	none
Credo	noun	neuter	apostolisches glaubensbekenntnis	das kredo, wie es in der römisch-katholischen kirche gesungen oder gelesen wird.	narrower
Credo	noun	neuter	apostolisches glaubensbekenntnis	das kredo, wie es in der römisch-katholischen kirche gesungen oder gelesen wird.	broader
Credo	noun	neuter	überzeugung, die jemand vertritt	ein system von prinzipien oder glaubenssätzen.	related
Credo	noun	neuter	überzeugung, die jemand vertritt	ein system von prinzipien oder glaubenssätzen.	related
Credo	noun	neuter	überzeugung, die jemand vertritt	das kredo, wie es in der römisch-katholischen kirche gesungen oder gelesen wird.	none
D	noun	neuter	vierter buchstabe des lateinischen alphabets	zweiter stammton auf der tonleiter, zwischen c und e.	none
D	noun	neuter	vierter buchstabe des lateinischen alphabets	im snooker-billard der teil des tischs, in den der weiße spielball zum framebeginn plaziert wird.	none
D	noun	neuter	grundton in der musik	zweiter stammton auf der tonleiter, zwischen c und e.	broader
D	noun	neuter	grundton in der musik	zweiter stammton auf der tonleiter, zwischen c und e.	narrower
D	noun	neuter	grundton in der musik	im snooker-billard der teil des tischs, in den der weiße spielball zum framebeginn plaziert wird.	none
Dach	noun	neuter	obere abdeckung eines hauses, eines fahrzeugs oder eines zeltes	die struktur, die ein gebäude abdeckt.	broader
Dach	noun	neuter	obere abdeckung eines hauses, eines fahrzeugs oder eines zeltes	die struktur, die ein gebäude abdeckt.	narrower
Dach	noun	neuter	obere abdeckung eines hauses, eines fahrzeugs oder eines zeltes	eine abschirmung oder ein schutz vor unangenehmem, unerwünschtem oder gefährlichem.	none
Dach	noun	neuter	der menschliche kopf	die struktur, die ein gebäude abdeckt.	none
Dach	noun	neuter	der menschliche kopf	eine abschirmung oder ein schutz vor unangenehmem, unerwünschtem oder gefährlichem.	none
Dame	noun	feminine	frau	erwachsene, menschliche angehörige des geschlechts, das eizellen produziert und kinder gebärt.	broader
Dame	noun	feminine	frau	erwachsene, menschliche angehörige des geschlechts, das eizellen produziert und kinder gebärt.	narrower
Dame	noun	feminine	frau	die (meist) stärkste figur im schachspiel, welche schräg und gerade beliebig viele felder weit ziehen kann.	none
Dame	noun	feminine	spielkarte in verschiedenen kartenspielen	erwachsene, menschliche angehörige des geschlechts, das eizellen produziert und kinder gebärt.	none
Dame	noun	feminine	spielkarte in verschiedenen kartenspielen	die (meist) stärkste figur im schachspiel, welche schräg und gerade beliebig viele felder weit ziehen kann.	none
Dame	noun	feminine	die mächtigste schachfigur	erwachsene, menschliche angehörige des geschlechts, das eizellen produziert und kinder gebärt.	none
Dame	noun	feminine	die mächtigste schachfigur	die (meist) stärkste figur im schachspiel, welche schräg und gerade beliebig viele felder weit ziehen kann.	exact
Dame	noun	feminine	die mächtigste schachfigur	die (meist) stärkste figur im schachspiel, welche schräg und gerade beliebig viele felder weit ziehen kann.	exact
Dame	noun	feminine	durch aufeinanderlegen von zwei spielsteinen gebildete spielfigur beim damespiel	erwachsene, menschliche angehörige des geschlechts, das eizellen produziert und kinder gebärt.	none
Dame	noun	feminine	durch aufeinanderlegen von zwei spielsteinen gebildete spielfigur beim damespiel	die (meist) stärkste figur im schachspiel, welche schräg und gerade beliebig viele felder weit ziehen kann.	none
Dame	noun	feminine	bezeichnung des weiblichen partners	erwachsene, menschliche angehörige des geschlechts, das eizellen produziert und kinder gebärt.	none
Dame	noun	feminine	bezeichnung des weiblichen partners	die (meist) stärkste figur im schachspiel, welche schräg und gerade beliebig viele felder weit ziehen kann.	none
Datum	noun	neuter	angabe des kalendertages	eine informationseinheit.	none
Datum	noun	neuter	angabe des kalendertages	aus jahr, monat und tag bestehende zeitangabe	broader
Datum	noun	neuter	angabe des kalendertages	aus jahr, monat und tag bestehende zeitangabe	narrower
Datum	noun	neuter	eine informationseinheit (oft nur im plural)	eine informationseinheit.	broader
Datum	noun	neuter	eine informationseinheit (oft nur im plural)	eine informationseinheit.	narrower
Datum	noun	neuter	eine informationseinheit (oft nur im plural)	aus jahr, monat und tag bestehende zeitangabe	none
Datum	noun	neuter	parameter zur festlegung eines koordinatensystems (relativ zu einem objekt)	eine informationseinheit.	narrower
Datum	noun	neuter	parameter zur festlegung eines koordinatensystems (relativ zu einem objekt)	eine informationseinheit.	broader
Datum	noun	neuter	parameter zur festlegung eines koordinatensystems (relativ zu einem objekt)	aus jahr, monat und tag bestehende zeitangabe	none
Decke	noun	feminine	geschlossene oberfläche	ein große stoffteil das zum wärmen und zum schlafen genutzt wird.	none
Decke	noun	feminine	geschlossene oberfläche	eine fläche, die über den köpfen die obere grenze einer wohnung darstellt.	none
Decke	noun	feminine	geschlossene oberfläche	ein großes stoffteil das man über einen tisch legt.	none
Decke	noun	feminine	großes, wärmendes stück stoff	ein große stoffteil das zum wärmen und zum schlafen genutzt wird.	broader
Decke	noun	feminine	großes, wärmendes stück stoff	ein große stoffteil das zum wärmen und zum schlafen genutzt wird.	narrower
Decke	noun	feminine	großes, wärmendes stück stoff	eine fläche, die über den köpfen die obere grenze einer wohnung darstellt.	none
Decke	noun	feminine	großes, wärmendes stück stoff	ein großes stoffteil das man über einen tisch legt.	none
Decke	noun	feminine	obere begrenzung eines zimmers beziehungsweise das die basis für ein stockwerk bildende tragende bauelement	ein große stoffteil das zum wärmen und zum schlafen genutzt wird.	none
Decke	noun	feminine	obere begrenzung eines zimmers beziehungsweise das die basis für ein stockwerk bildende tragende bauelement	eine fläche, die über den köpfen die obere grenze einer wohnung darstellt.	narrower
Decke	noun	feminine	obere begrenzung eines zimmers beziehungsweise das die basis für ein stockwerk bildende tragende bauelement	eine fläche, die über den köpfen die obere grenze einer wohnung darstellt.	broader
Decke	noun	feminine	obere begrenzung eines zimmers beziehungsweise das die basis für ein stockwerk bildende tragende bauelement	ein großes stoffteil das man über einen tisch legt.	none
Decke	noun	feminine	fell von wildtieren	ein große stoffteil das zum wärmen und zum schlafen genutzt wird.	none
Decke	noun	feminine	fell von wildtieren	eine fläche, die über den köpfen die obere grenze einer wohnung darstellt.	none
Decke	noun	feminine	fell von wildtieren	ein großes stoffteil das man über einen tisch legt.	none
Deckung	noun	feminine	schutz durch ein objekt davor, gesehen und/oder direkt angegriffen zu werden	struktur oder material, das ein gebäude abdeckt.	none
Deckung	noun	feminine	schutz durch ein objekt davor, gesehen und/oder direkt angegriffen zu werden	das erreichen eines bestimmten geografischen raums mit dem eigenen produkt oder der eigenen dienstleistung.	none
Deckung	noun	feminine	maßnahme der ab-/bedeckung von etwas und ergebnis dieser maßnahme	struktur oder material, das ein gebäude abdeckt.	broader
Deckung	noun	feminine	maßnahme der ab-/bedeckung von etwas und ergebnis dieser maßnahme	struktur oder material, das ein gebäude abdeckt.	narrower
Deckung	noun	feminine	maßnahme der ab-/bedeckung von etwas und ergebnis dieser maßnahme	das erreichen eines bestimmten geografischen raums mit dem eigenen produkt oder der eigenen dienstleistung.	none
Deckung	noun	feminine	maßnahme gegen angriffe des gegners/der gegnerischen mannschaft	struktur oder material, das ein gebäude abdeckt.	none
Deckung	noun	feminine	maßnahme gegen angriffe des gegners/der gegnerischen mannschaft	das erreichen eines bestimmten geografischen raums mit dem eigenen produkt oder der eigenen dienstleistung.	none
Deckung	noun	feminine	vorhandensein bedarfsgerechter mittel	struktur oder material, das ein gebäude abdeckt.	none
Deckung	noun	feminine	vorhandensein bedarfsgerechter mittel	das erreichen eines bestimmten geografischen raums mit dem eigenen produkt oder der eigenen dienstleistung.	none
Deckung	noun	feminine	maßnahme, um eine übreinstimmung herbeizuführen, und ergebnis dieser maßnahme	struktur oder material, das ein gebäude abdeckt.	none
Deckung	noun	feminine	maßnahme, um eine übreinstimmung herbeizuführen, und ergebnis dieser maßnahme	das erreichen eines bestimmten geografischen raums mit dem eigenen produkt oder der eigenen dienstleistung.	broader
Deckung	noun	feminine	maßnahme, um eine übreinstimmung herbeizuführen, und ergebnis dieser maßnahme	das erreichen eines bestimmten geografischen raums mit dem eigenen produkt oder der eigenen dienstleistung.	narrower
Diät	noun	feminine	spezielle ernährung, (medizinischer) ernährungsplan	eine kontrollierte ernährungsweise, um gewicht zu verlieren oder die gesundheit zu beeinflussen.	broader
Diät	noun	feminine	spezielle ernährung, (medizinischer) ernährungsplan	eine kontrollierte ernährungsweise, um gewicht zu verlieren oder die gesundheit zu beeinflussen.	narrower
Diät	noun	feminine	spezielle ernährung, (medizinischer) ernährungsplan	die gesamtheit der nahrung, das von einer person oder einem organismus aufgenommen wird.	none
Diät	noun	feminine	schlankheitskur	eine kontrollierte ernährungsweise, um gewicht zu verlieren oder die gesundheit zu beeinflussen.	broader
Diät	noun	feminine	schlankheitskur	eine kontrollierte ernährungsweise, um gewicht zu verlieren oder die gesundheit zu beeinflussen.	narrower
Diät	noun	feminine	schlankheitskur	die gesamtheit der nahrung, das von einer person oder einem organismus aufgenommen wird.	none
Diät	noun	feminine	aufwandsentschädigung (gehalt) eines politikers in seinem amt	eine kontrollierte ernährungsweise, um gewicht zu verlieren oder die gesundheit zu beeinflussen.	none
Diät	noun	feminine	aufwandsentschädigung (gehalt) eines politikers in seinem amt	die gesamtheit der nahrung, das von einer person oder einem organismus aufgenommen wird.	none
Diamant	noun	masculine	hart|härtester, aus kohlenstoff bestehender kristall mit starker lichtbrechung, mineral, edelstein, heilstein	sehr harte modifikation des kohlenstoffs	narrower
Diamant	noun	masculine	hart|härtester, aus kohlenstoff bestehender kristall mit starker lichtbrechung, mineral, edelstein, heilstein	sehr harte modifikation des kohlenstoffs	broader
Diamant	noun	masculine	hart|härtester, aus kohlenstoff bestehender kristall mit starker lichtbrechung, mineral, edelstein, heilstein	transparentes stück diamant, das geschliffen und poliert wurde.	none
Diamant	noun	masculine	markierung auf den banden eines billardtisches (poolbillard, carambolage), die das bandenspiel erleichtern	sehr harte modifikation des kohlenstoffs	none
Diamant	noun	masculine	markierung auf den banden eines billardtisches (poolbillard, carambolage), die das bandenspiel erleichtern	transparentes stück diamant, das geschliffen und poliert wurde.	none
Diamant	noun	masculine	nadel zum abtasten von etwas, die mit einer diamantenen spitze versehen ist	sehr harte modifikation des kohlenstoffs	none
Diamant	noun	masculine	nadel zum abtasten von etwas, die mit einer diamantenen spitze versehen ist	transparentes stück diamant, das geschliffen und poliert wurde.	none
Ding	noun	neuter	gegenstand, dessen eigenschaften nicht nahe|näher bezeichnen|bezeichnet sind	das, was als gesonderte eigenheit, eigenschaft oder konzept existierend betrachtet wird.	none
Ding	noun	neuter	gegenstand, dessen eigenschaften nicht nahe|näher bezeichnen|bezeichnet sind	eine aktivität, die man mag oder in der man überragend ist.	none
Ding	noun	neuter	gegenstand, dessen eigenschaften nicht nahe|näher bezeichnen|bezeichnet sind	etwas, dessen namen man vergessen hat.	none
Ding	noun	neuter	gegenstand, dessen eigenschaften nicht nahe|näher bezeichnen|bezeichnet sind: geht <<subdef marker for testing>>	das, was als gesonderte eigenheit, eigenschaft oder konzept existierend betrachtet wird.	none
Ding	noun	neuter	gegenstand, dessen eigenschaften nicht nahe|näher bezeichnen|bezeichnet sind: geht <<subdef marker for testing>>	eine aktivität, die man mag oder in der man überragend ist.	none
Ding	noun	neuter	gegenstand, dessen eigenschaften nicht nahe|näher bezeichnen|bezeichnet sind: geht <<subdef marker for testing>>	etwas, dessen namen man vergessen hat.	none
Ding	noun	neuter	gegenstand, dessen eigenschaften nicht nahe|näher bezeichnen|bezeichnet sind: ersetzen|ersetzt wird <<subdef marker for testing>>	das, was als gesonderte eigenheit, eigenschaft oder konzept existierend betrachtet wird.	none
Ding	noun	neuter	gegenstand, dessen eigenschaften nicht nahe|näher bezeichnen|bezeichnet sind: ersetzen|ersetzt wird <<subdef marker for testing>>	eine aktivität, die man mag oder in der man überragend ist.	none
Ding	noun	neuter	gegenstand, dessen eigenschaften nicht nahe|näher bezeichnen|bezeichnet sind: ersetzen|ersetzt wird <<subdef marker for testing>>	etwas, dessen namen man vergessen hat.	none
Ding	noun	neuter	angelegenheit (verallgemeinernd)	das, was als gesonderte eigenheit, eigenschaft oder konzept existierend betrachtet wird.	broader
Ding	noun	neuter	angelegenheit (verallgemeinernd)	das, was als gesonderte eigenheit, eigenschaft oder konzept existierend betrachtet wird.	narrower
Ding	noun	neuter	angelegenheit (verallgemeinernd)	eine aktivität, die man mag oder in der man überragend ist.	none
Ding	noun	neuter	angelegenheit (verallgemeinernd)	etwas, dessen namen man vergessen hat.	none
Ding	noun	neuter	junges mädchen (umgangssprachlich)	das, was als gesonderte eigenheit, eigenschaft oder konzept existierend betrachtet wird.	none
Ding	noun	neuter	junges mädchen (umgangssprachlich)	eine aktivität, die man mag oder in der man überragend ist.	none
Ding	noun	neuter	junges mädchen (umgangssprachlich)	etwas, dessen namen man vergessen hat.	none
Ding	noun	neuter	fragwürdiges oder normwidriges verhalten (euphemistisch)	das, was als gesonderte eigenheit, eigenschaft oder konzept existierend betrachtet wird.	none
Ding	noun	neuter	fragwürdiges oder normwidriges verhalten (euphemistisch)	eine aktivität, die man mag oder in der man überragend ist.	none
Ding	noun	neuter	fragwürdiges oder normwidriges verhalten (euphemistisch)	etwas, dessen namen man vergessen hat.	none
Doktorin	noun	feminine	weibliche person mit medizinischer ausbildung	weibliche person, die ein studium der medizin abgeschlossen hat und deren beruf es ist, krankheiten bei patienten zu diagnostizieren und zu heilen.	broader
Doktorin	noun	feminine	weibliche person mit medizinischer ausbildung	weibliche person, die ein studium der medizin abgeschlossen hat und deren beruf es ist, krankheiten bei patienten zu diagnostizieren und zu heilen.	narrower
Doktorin	noun	feminine	weibliche person mit medizinischer ausbildung	weibliche person, die einen doktortitel erworben hat.	none
Doktorin	noun	feminine	weibliche trägerin des akademischen grades, den man nach erfolgreicher promotion und erfolgter verleihung durch eine hochschule führen darf	weibliche person, die ein studium der medizin abgeschlossen hat und deren beruf es ist, krankheiten bei patienten zu diagnostizieren und zu heilen.	narrower
Doktorin	noun	feminine	weibliche trägerin des akademischen grades, den man nach erfolgreicher promotion und erfolgter verleihung durch eine hochschule führen darf	weibliche person, die ein studium der medizin abgeschlossen hat und deren beruf es ist, krankheiten bei patienten zu diagnostizieren und zu heilen.	broader
Doktorin	noun	feminine	weibliche trägerin des akademischen grades, den man nach erfolgreicher promotion und erfolgter verleihung durch eine hochschule führen darf	weibliche person, die einen doktortitel erworben hat.	none
Dose	noun	feminine	kleiner behälter mit deckel zur aufbewahrung von objekten	eine verzinkte blechbüchse, meist aus blech, für konserviertes essen wie zum beispiel früchte, fleisch oder fisch.	broader
Dose	noun	feminine	kleiner behälter mit deckel zur aufbewahrung von objekten	eine verzinkte blechbüchse, meist aus blech, für konserviertes essen wie zum beispiel früchte, fleisch oder fisch.	narrower
Dose	noun	feminine	kleiner behälter mit deckel zur aufbewahrung von objekten	der untere teil des weiblichen fortpflanzungsorgans ein feuchter kanal bei weiblichen säugetieren, der von der labia minora bis zum uterus reicht.	none
Dose	noun	feminine	autos von fahrrad- und motorradfahrern	eine verzinkte blechbüchse, meist aus blech, für konserviertes essen wie zum beispiel früchte, fleisch oder fisch.	none
Dose	noun	feminine	autos von fahrrad- und motorradfahrern	der untere teil des weiblichen fortpflanzungsorgans ein feuchter kanal bei weiblichen säugetieren, der von der labia minora bis zum uterus reicht.	none
Dose	noun	feminine	bezeichnung der primären weiblichen geschlechtsorgane	eine verzinkte blechbüchse, meist aus blech, für konserviertes essen wie zum beispiel früchte, fleisch oder fisch.	none
Dose	noun	feminine	bezeichnung der primären weiblichen geschlechtsorgane	der untere teil des weiblichen fortpflanzungsorgans ein feuchter kanal bei weiblichen säugetieren, der von der labia minora bis zum uterus reicht.	narrower
Dose	noun	feminine	bezeichnung der primären weiblichen geschlechtsorgane	der untere teil des weiblichen fortpflanzungsorgans ein feuchter kanal bei weiblichen säugetieren, der von der labia minora bis zum uterus reicht.	broader
Dose	noun	feminine	vorrichtung für elektrische verbindungen	eine verzinkte blechbüchse, meist aus blech, für konserviertes essen wie zum beispiel früchte, fleisch oder fisch.	none
Dose	noun	feminine	vorrichtung für elektrische verbindungen	der untere teil des weiblichen fortpflanzungsorgans ein feuchter kanal bei weiblichen säugetieren, der von der labia minora bis zum uterus reicht.	none
Drei	noun	feminine	die natürliche zahl zwischen der zwei und der vier	die ziffer „3“.	exact
Drei	noun	feminine	die natürliche zahl zwischen der zwei und der vier	die ziffer „3“.	exact
Drei	noun	feminine	die natürliche zahl zwischen der zwei und der vier	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	none
Drei	noun	feminine	die natürliche zahl zwischen der zwei und der vier	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	none
Drei	noun	feminine	die ziffer drei (3, ٣, 三, 叄)	die ziffer „3“.	exact
Drei	noun	feminine	die ziffer drei (3, ٣, 三, 叄)	die ziffer „3“.	exact
Drei	noun	feminine	die ziffer drei (3, ٣, 三, 叄)	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	none
Drei	noun	feminine	die ziffer drei (3, ٣, 三, 叄)	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	none
Drei	noun	feminine	„befriedigend“, eine mittelmäßige zeugnisnote	die ziffer „3“.	none
Drei	noun	feminine	„befriedigend“, eine mittelmäßige zeugnisnote	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	broader
Drei	noun	feminine	„befriedigend“, eine mittelmäßige zeugnisnote	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	narrower
Drei	noun	feminine	„befriedigend“, eine mittelmäßige zeugnisnote	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	broader
Drei	noun	feminine	„befriedigend“, eine mittelmäßige zeugnisnote	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	narrower
Drei	noun	feminine	drei augen auf einem würfel	die ziffer „3“.	none
Drei	noun	feminine	drei augen auf einem würfel	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	none
Drei	noun	feminine	drei augen auf einem würfel	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	none
Dreier	noun	masculine	kombination aus drei richtigen gewinnzahlen beim lotto	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	none
Dreier	noun	masculine	kombination aus drei richtigen gewinnzahlen beim lotto	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	none
Dreier	noun	masculine	drei	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	none
Dreier	noun	masculine	drei	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	none
Dreier	noun	masculine	geldstück im wert von drei pfennigen	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	none
Dreier	noun	masculine	geldstück im wert von drei pfennigen	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	none
Dreier	noun	masculine	koitus, an dem drei personen beteiligt sind	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	none
Dreier	noun	masculine	koitus, an dem drei personen beteiligt sind	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	none
Dreier	noun	masculine	die schulnote befriedigend	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	broader
Dreier	noun	masculine	die schulnote befriedigend	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	narrower
Dreier	noun	masculine	die schulnote befriedigend	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	broader
Dreier	noun	masculine	die schulnote befriedigend	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	narrower
Dreier	noun	masculine	figur, bei der die laufrichtung und gleichzeitig das standbein gewechselt wird	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	none
Dreier	noun	masculine	figur, bei der die laufrichtung und gleichzeitig das standbein gewechselt wird	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	none
Dreier	noun	masculine	sieg, der drei punkte einbringt	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	none
Dreier	noun	masculine	sieg, der drei punkte einbringt	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	none
Dreier	noun	masculine	die augenzahl 3 auf einem spielwürfel	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	none
Dreier	noun	masculine	die augenzahl 3 auf einem spielwürfel	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	none
Dreier	noun	masculine	wurf, der von einer position hinter einer bestimmten linie (dreipunktelinie) ausgeführt wurde und drei punkte zählt	die drittbeste und viertschlechteste schulnotenstufe in deutschland.	none
Dreier	noun	masculine	wurf, der von einer position hinter einer bestimmten linie (dreipunktelinie) ausgeführt wurde und drei punkte zählt	die drittbeste und drittschlechteste schulnotenstufe in österreiche.	none
Drohne	noun	feminine	männliche biene	männliche biene oder wespe, die nicht arbeitet und nur existiert um die königin zu befruchten.	narrower
Drohne	noun	feminine	männliche biene	männliche biene oder wespe, die nicht arbeitet und nur existiert um die königin zu befruchten.	broader
Drohne	noun	feminine	männliche biene	ferngesteuertes, unbemanntes flugzeug.	none
Drohne	noun	feminine	nichtstuer, faulenzer, der andere für sich arbeiten lässt	männliche biene oder wespe, die nicht arbeitet und nur existiert um die königin zu befruchten.	none
Drohne	noun	feminine	nichtstuer, faulenzer, der andere für sich arbeiten lässt	ferngesteuertes, unbemanntes flugzeug.	none
Drohne	noun	feminine	unbemanntes flugzeug/fluggerät	männliche biene oder wespe, die nicht arbeitet und nur existiert um die königin zu befruchten.	none
Drohne	noun	feminine	unbemanntes flugzeug/fluggerät	ferngesteuertes, unbemanntes flugzeug.	exact
Drohne	noun	feminine	unbemanntes flugzeug/fluggerät	ferngesteuertes, unbemanntes flugzeug.	exact
Durchbruch	noun	masculine	das durchbrechen von etwas; das abtragen von etwas, sodass ein durchgang, ein loch entsteht	eine produktive idee.	none
Durchbruch	noun	masculine	das durchbrechen von etwas; das abtragen von etwas, sodass ein durchgang, ein loch entsteht	das durchbrechen eines hindernisses.	narrower
Durchbruch	noun	masculine	das durchbrechen von etwas; das abtragen von etwas, sodass ein durchgang, ein loch entsteht	das durchbrechen eines hindernisses.	broader
Durchbruch	noun	masculine	das loch, dass beim durchbrechen entstanden ist	eine produktive idee.	none
Durchbruch	noun	masculine	das loch, dass beim durchbrechen entstanden ist	das durchbrechen eines hindernisses.	none
Durchbruch	noun	masculine	die überwindung der gegnerischen abwehr	eine produktive idee.	none
Durchbruch	noun	masculine	die überwindung der gegnerischen abwehr	das durchbrechen eines hindernisses.	none
Durchbruch	noun	masculine	ein erstmaliger großer erfolg	eine produktive idee.	related
Durchbruch	noun	masculine	ein erstmaliger großer erfolg	eine produktive idee.	related
Durchbruch	noun	masculine	ein erstmaliger großer erfolg	das durchbrechen eines hindernisses.	none
Durchbruch	noun	masculine	stuhlgang von flüssiger konsistenz	eine produktive idee.	none
Durchbruch	noun	masculine	stuhlgang von flüssiger konsistenz	das durchbrechen eines hindernisses.	none
Eichel	noun	feminine	frucht der eiche	frucht des eichenbaums.	exact
Eichel	noun	feminine	frucht der eiche	frucht des eichenbaums.	exact
Eichel	noun	feminine	frucht der eiche	verdickung am ende des penis und der klitoris.	none
Eichel	noun	feminine	das leicht verdickte ende des penis	frucht des eichenbaums.	none
Eichel	noun	feminine	das leicht verdickte ende des penis	verdickung am ende des penis und der klitoris.	narrower
Eichel	noun	feminine	das leicht verdickte ende des penis	verdickung am ende des penis und der klitoris.	broader
Eichel	noun	feminine	vordere verdickung der weiblichen klitoris	frucht des eichenbaums.	none
Eichel	noun	feminine	vordere verdickung der weiblichen klitoris	verdickung am ende des penis und der klitoris.	narrower
Eichel	noun	feminine	vordere verdickung der weiblichen klitoris	verdickung am ende des penis und der klitoris.	broader
Eichel	noun	feminine	eine spielfarbe in deutschen kartenspielen	frucht des eichenbaums.	none
Eichel	noun	feminine	eine spielfarbe in deutschen kartenspielen	verdickung am ende des penis und der klitoris.	none
Einleitung	noun	feminine	am beginn befindlicher, in der regel eigenständiger teil eines schriftstückes oder werkes	ein mittel oder ein maßnahme oder eine tätigkeit zur vorbereitung von...	none
Einleitung	noun	feminine	am beginn befindlicher, in der regel eigenständiger teil eines schriftstückes oder werkes	ein erster abschnitt, ein vorwort, ein einstieg, eine einleitung, eine art vorgezogener beginn vor dem eigentlichen anfang.	narrower
