huts			baieztapen baten zati ez zuzena	(fis.) materiarik ez dagoen espazio-aldea	none
huts			baieztapen baten zati ez zuzena	bere barnean ezer ez duena; ohi duenaz, daukanaz edo dagokionez gabetua	none
huts			baieztapen baten zati ez zuzena	elementu arrotzik ez duena, adierazten denaz besterik edo bestelakorik ez duena	none
huts			baieztapen baten zati ez zuzena	materia gabezia; ezer ez dagoen bitartea, ezereza	none
huts			kafea denaz besterik edo bestelakorik ez duena	lege, arau edo eginbide bat ez betetzea; horren ondorioa	none
huts			kafea denaz besterik edo bestelakorik ez duena	lortu edo egin behar edo nahi dena ez lortzea edo egitea	none
huts			kafea denaz besterik edo bestelakorik ez duena	zerbaitek beharrezkoa duen zerbait ez izatea edo behar adina ez izatea	none
huts			kafea denaz besterik edo bestelakorik ez duena	zenbait puntuazio-lehiaketatan, hasierako puntuazioa edota punturik eza	none
huts			kafea denaz besterik edo bestelakorik ez duena	(fis.) materiarik ez dagoen espazio-aldea	none
huts			kafea denaz besterik edo bestelakorik ez duena	bere barnean ezer ez duena; ohi duenaz, daukanaz edo dagokionez gabetua	none
huts			kafea denaz besterik edo bestelakorik ez duena	elementu arrotzik ez duena, adierazten denaz besterik edo bestelakorik ez duena	narrower
huts			kafea denaz besterik edo bestelakorik ez duena	elementu arrotzik ez duena, adierazten denaz besterik edo bestelakorik ez duena	broader
huts			kafea denaz besterik edo bestelakorik ez duena	materia gabezia; ezer ez dagoen bitartea, ezereza	none
hutsegite			judizio okerrari edo ezjakintasunari edo atentzio faltari dagokion ekintza okerra	hutsa, lege, arau edo eginbide bat ez betetzea; horren ondorioa	none
hutsegite			judizio okerrari edo ezjakintasunari edo atentzio faltari dagokion ekintza okerra	norbaitek edo zerbaitek bere jardunean nahi, behar zuen edo espero zen emaitza ez izatea	narrower
hutsegite			judizio okerrari edo ezjakintasunari edo atentzio faltari dagokion ekintza okerra	norbaitek edo zerbaitek bere jardunean nahi, behar zuen edo espero zen emaitza ez izatea	broader
hutsegite			judizio okerrari edo ezjakintasunari edo atentzio faltari dagokion ekintza okerra	(zuz.) lege-urratze arina, egitezko zein ez-egitezkoa, pena arinez zigortua	none
hutsegite			lege, arau edo eginbide bat ez betetzea; horren ondorioa	hutsa, lege, arau edo eginbide bat ez betetzea; horren ondorioa	exact
hutsegite			lege, arau edo eginbide bat ez betetzea; horren ondorioa	hutsa, lege, arau edo eginbide bat ez betetzea; horren ondorioa	exact
hutsegite			lege, arau edo eginbide bat ez betetzea; horren ondorioa	norbaitek edo zerbaitek bere jardunean nahi, behar zuen edo espero zen emaitza ez izatea	none
hutsegite			lege, arau edo eginbide bat ez betetzea; horren ondorioa	(zuz.) lege-urratze arina, egitezko zein ez-egitezkoa, pena arinez zigortua	none
hutsegite			baieztapen baten zati ez zuzena	hutsa, lege, arau edo eginbide bat ez betetzea; horren ondorioa	none
hutsegite			baieztapen baten zati ez zuzena	norbaitek edo zerbaitek bere jardunean nahi, behar zuen edo espero zen emaitza ez izatea	none
hutsegite			baieztapen baten zati ez zuzena	(zuz.) lege-urratze arina, egitezko zein ez-egitezkoa, pena arinez zigortua	none
hutsune			gauzen arteko espazio hutsa	tarte edo une hutsa	narrower
hutsune			gauzen arteko espazio hutsa	tarte edo une hutsa	broader
hutsune			gauzen arteko espazio hutsa	gabetasuna	none
hutsune			gauzen arteko espazio hutsa	hutsa, hutsegitea	none
hutsune			espazio zuria edota faltan dagoena	tarte edo une hutsa	narrower
hutsune			espazio zuria edota faltan dagoena	tarte edo une hutsa	broader
hutsune			espazio zuria edota faltan dagoena	gabetasuna	none
hutsune			espazio zuria edota faltan dagoena	hutsa, hutsegitea	none
hutsune			faltan dagoen zerbait behar izatearen egoera	tarte edo une hutsa	none
hutsune			faltan dagoen zerbait behar izatearen egoera	gabetasuna	exact
hutsune			faltan dagoen zerbait behar izatearen egoera	gabetasuna	exact
hutsune			faltan dagoen zerbait behar izatearen egoera	hutsa, hutsegitea	none
hutsune			perfektua ez izatearen egoera	tarte edo une hutsa	none
hutsune			perfektua ez izatearen egoera	gabetasuna	related
hutsune			perfektua ez izatearen egoera	gabetasuna	related
hutsune			perfektua ez izatearen egoera	hutsa, hutsegitea	none
hutsune			idatzitakoan uzten den tarte hutsa	tarte edo une hutsa	narrower
hutsune			idatzitakoan uzten den tarte hutsa	tarte edo une hutsa	broader
hutsune			idatzitakoan uzten den tarte hutsa	gabetasuna	none
hutsune			idatzitakoan uzten den tarte hutsa	hutsa, hutsegitea	none
hutsune			hutsegitea edo gabezia	tarte edo une hutsa	none
hutsune			hutsegitea edo gabezia	gabetasuna	none
hutsune			hutsegitea edo gabezia	hutsa, hutsegitea	exact
hutsune			hutsegitea edo gabezia	hutsa, hutsegitea	exact
ideia			pertsona baten intentzioa	gauza baten irudikapen abstraktu eta orokorra, gogoak edo adimenak eratua	none
ideia			pertsona baten intentzioa	gizarte-arazoei buruz norberaren ikuspegi gutxi-asko iraunkorra	none
ideia			pertsona baten intentzioa	burutapena; ustea, asmoa	narrower
ideia			pertsona baten intentzioa	burutapena; ustea, asmoa	broader
ideia			ikuspuntu pertsonala	gauza baten irudikapen abstraktu eta orokorra, gogoak edo adimenak eratua	none
ideia			ikuspuntu pertsonala	gizarte-arazoei buruz norberaren ikuspegi gutxi-asko iraunkorra	broader
ideia			ikuspuntu pertsonala	gizarte-arazoei buruz norberaren ikuspegi gutxi-asko iraunkorra	narrower
ideia			ikuspuntu pertsonala	burutapena; ustea, asmoa	none
ideia			ezagutzaren edukia, pentsamenduaren fenomeno garrantzitsuena	gauza baten irudikapen abstraktu eta orokorra, gogoak edo adimenak eratua	related
ideia			ezagutzaren edukia, pentsamenduaren fenomeno garrantzitsuena	gauza baten irudikapen abstraktu eta orokorra, gogoak edo adimenak eratua	related
ideia			ezagutzaren edukia, pentsamenduaren fenomeno garrantzitsuena	gizarte-arazoei buruz norberaren ikuspegi gutxi-asko iraunkorra	none
ideia			ezagutzaren edukia, pentsamenduaren fenomeno garrantzitsuena	burutapena; ustea, asmoa	none
ikustaldi			norbait edo zerbait ikustera joan eta berarekin edo bertan halako denboraz egotea	norbait ikustera joan eta berarekin halako denboraz egotea	broader
ikustaldi			norbait edo zerbait ikustera joan eta berarekin edo bertan halako denboraz egotea	norbait ikustera joan eta berarekin halako denboraz egotea	narrower
ikustaldi			norbait edo zerbait ikustera joan eta berarekin edo bertan halako denboraz egotea	toki batera, hura ikustera, joatea	none
ikustaldi			norbait edo zerbait ikustera joan eta berarekin edo bertan halako denboraz egotea	zerbait edo norbait aztertzeko ikustea	none
ikustaldi			bisitatzaileak lotutako hitzordua	norbait ikustera joan eta berarekin halako denboraz egotea	none
ikustaldi			bisitatzaileak lotutako hitzordua	toki batera, hura ikustera, joatea	none
ikustaldi			bisitatzaileak lotutako hitzordua	zerbait edo norbait aztertzeko ikustea	related
ikustaldi			bisitatzaileak lotutako hitzordua	zerbait edo norbait aztertzeko ikustea	related
ikustaldi			kargudun batek edo egiten duena	norbait ikustera joan eta berarekin halako denboraz egotea	none
ikustaldi			kargudun batek edo egiten duena	toki batera, hura ikustera, joatea	none
ikustaldi			kargudun batek edo egiten duena	zerbait edo norbait aztertzeko ikustea	related
ikustaldi			kargudun batek edo egiten duena	zerbait edo norbait aztertzeko ikustea	related
ilusio			irudimenean gogoko den zerbait lortzeko gura, itxaropen bizia	zentzumenez hautematen denaren interpretazio okerra	none
ilusio			irudimenean gogoko den zerbait lortzeko gura, itxaropen bizia	irudimenean gogoko den zerbait lortzeko gura, itxaropen bizia	exact
ilusio			irudimenean gogoko den zerbait lortzeko gura, itxaropen bizia	irudimenean gogoko den zerbait lortzeko gura, itxaropen bizia	exact
ilusio			irudimenean gogoko den zerbait lortzeko gura, itxaropen bizia	poza	none
ilusio			pertsona zenbaitek sinisten dutena eta faltsua dena	zentzumenez hautematen denaren interpretazio okerra	related
ilusio			pertsona zenbaitek sinisten dutena eta faltsua dena	zentzumenez hautematen denaren interpretazio okerra	related
ilusio			pertsona zenbaitek sinisten dutena eta faltsua dena	irudimenean gogoko den zerbait lortzeko gura, itxaropen bizia	none
ilusio			pertsona zenbaitek sinisten dutena eta faltsua dena	poza	none
ilusio			gertakari onuragarri batek, gustuko zerbait lortzeak edo bere sentimendu eta afektuak aseko dizkion zerbaitek norbaitengan sorrarazten duen sentimendua	zentzumenez hautematen denaren interpretazio okerra	none
ilusio			gertakari onuragarri batek, gustuko zerbait lortzeak edo bere sentimendu eta afektuak aseko dizkion zerbaitek norbaitengan sorrarazten duen sentimendua	irudimenean gogoko den zerbait lortzeko gura, itxaropen bizia	none
ilusio			gertakari onuragarri batek, gustuko zerbait lortzeak edo bere sentimendu eta afektuak aseko dizkion zerbaitek norbaitengan sorrarazten duen sentimendua	poza	narrower
ilusio			gertakari onuragarri batek, gustuko zerbait lortzeak edo bere sentimendu eta afektuak aseko dizkion zerbaitek norbaitengan sorrarazten duen sentimendua	poza	broader
interes			kreditu gisa mailegatutako diruagatik ordaintzen den diru-kopurua	norbaiti axola diona, doakiona, onuragarri zaiona	none
interes			kreditu gisa mailegatutako diruagatik ordaintzen den diru-kopurua	garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera	none
interes			kreditu gisa mailegatutako diruagatik ordaintzen den diru-kopurua	(ekon.) kreditu gisa mailegatutako diruagatik ordaintzen den diru-kopurua	exact
interes			kreditu gisa mailegatutako diruagatik ordaintzen den diru-kopurua	(ekon.) kreditu gisa mailegatutako diruagatik ordaintzen den diru-kopurua	exact
interes			garrantzizkoa edo berezia delako norbait erakartzen duen boterea	norbaiti axola diona, doakiona, onuragarri zaiona	none
interes			garrantzizkoa edo berezia delako norbait erakartzen duen boterea	garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera	related
interes			garrantzizkoa edo berezia delako norbait erakartzen duen boterea	garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera	related
interes			garrantzizkoa edo berezia delako norbait erakartzen duen boterea	(ekon.) kreditu gisa mailegatutako diruagatik ordaintzen den diru-kopurua	none
interes			zerbaitek berekin dakarren eta norbaitentzat edo zerbaitetarako on den ondorio edo emaitza	norbaiti axola diona, doakiona, onuragarri zaiona	related
interes			zerbaitek berekin dakarren eta norbaitentzat edo zerbaitetarako on den ondorio edo emaitza	norbaiti axola diona, doakiona, onuragarri zaiona	related
interes			zerbaitek berekin dakarren eta norbaitentzat edo zerbaitetarako on den ondorio edo emaitza	garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera	none
interes			zerbaitek berekin dakarren eta norbaitentzat edo zerbaitetarako on den ondorio edo emaitza	(ekon.) kreditu gisa mailegatutako diruagatik ordaintzen den diru-kopurua	none
interes			garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera	norbaiti axola diona, doakiona, onuragarri zaiona	none
interes			garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera	garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera	exact
interes			garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera	garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera	exact
interes			garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera	(ekon.) kreditu gisa mailegatutako diruagatik ordaintzen den diru-kopurua	none
interes			zerbait partekatzeak ematen duen eskubidea, zerbaitekiko finantza partaidetza	norbaiti axola diona, doakiona, onuragarri zaiona	none
interes			zerbait partekatzeak ematen duen eskubidea, zerbaitekiko finantza partaidetza	garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera	none
interes			zerbait partekatzeak ematen duen eskubidea, zerbaitekiko finantza partaidetza	(ekon.) kreditu gisa mailegatutako diruagatik ordaintzen den diru-kopurua	none
irteera			joatearen ekintza	irtetea	exact
irteera			joatearen ekintza	irtetea	exact
irteera			joatearen ekintza	nonbaitetik irteteko tokia edo gunea	none
irteera			joatearen ekintza	(kir.) lasterketa hasten den tokia	none
irteera			nonbaitetik irteteko bidea	irtetea	none
irteera			nonbaitetik irteteko bidea	nonbaitetik irteteko tokia edo gunea	exact
irteera			nonbaitetik irteteko bidea	nonbaitetik irteteko tokia edo gunea	exact
irteera			nonbaitetik irteteko bidea	(kir.) lasterketa hasten den tokia	none
irteera			sistema elektroniko batetik datorren seinalea	irtetea	none
irteera			sistema elektroniko batetik datorren seinalea	nonbaitetik irteteko tokia edo gunea	none
irteera			sistema elektroniko batetik datorren seinalea	(kir.) lasterketa hasten den tokia	none
irteera			helburu batzuekin egindako bidaia	irtetea	none
irteera			helburu batzuekin egindako bidaia	nonbaitetik irteteko tokia edo gunea	none
irteera			helburu batzuekin egindako bidaia	(kir.) lasterketa hasten den tokia	none
irteera			lasterketa hasten den lekua erakusten duen marra	irtetea	none
irteera			lasterketa hasten den lekua erakusten duen marra	nonbaitetik irteteko tokia edo gunea	none
irteera			lasterketa hasten den lekua erakusten duen marra	(kir.) lasterketa hasten den tokia	exact
irteera			lasterketa hasten den lekua erakusten duen marra	(kir.) lasterketa hasten den tokia	exact
istilu			hitzekin adierazitako aurrez aurreko liskar edo desadostasun gogorra	egoera larri batean sortzen den eztabaidazko zarata, iskanbila	none
istilu			hitzekin adierazitako aurrez aurreko liskar edo desadostasun gogorra	eztabaida sortzen duen arazo edo auzia	related
istilu			hitzekin adierazitako aurrez aurreko liskar edo desadostasun gogorra	eztabaida sortzen duen arazo edo auzia	related
istilu			hitzekin adierazitako aurrez aurreko liskar edo desadostasun gogorra	arazoa, estutasuna	none
istilu			egoera larri batean sortzen den eztabaidazko zarata, iskanbila	egoera larri batean sortzen den eztabaidazko zarata, iskanbila	exact
istilu			egoera larri batean sortzen den eztabaidazko zarata, iskanbila	egoera larri batean sortzen den eztabaidazko zarata, iskanbila	exact
istilu			egoera larri batean sortzen den eztabaidazko zarata, iskanbila	eztabaida sortzen duen arazo edo auzia	none
istilu			egoera larri batean sortzen den eztabaidazko zarata, iskanbila	arazoa, estutasuna	none
istilu			jende multzoaren bortxazko ekintza publikoa	egoera larri batean sortzen den eztabaidazko zarata, iskanbila	none
istilu			jende multzoaren bortxazko ekintza publikoa	eztabaida sortzen duen arazo edo auzia	none
istilu			jende multzoaren bortxazko ekintza publikoa	arazoa, estutasuna	none
istilu			aurkako bi talde edo pertsonen arteko borroka fisikoa	egoera larri batean sortzen den eztabaidazko zarata, iskanbila	none
istilu			aurkako bi talde edo pertsonen arteko borroka fisikoa	eztabaida sortzen duen arazo edo auzia	none
istilu			aurkako bi talde edo pertsonen arteko borroka fisikoa	arazoa, estutasuna	none
istilu			gai batekiko liskar edo desadostauna	egoera larri batean sortzen den eztabaidazko zarata, iskanbila	none
istilu			gai batekiko liskar edo desadostauna	eztabaida sortzen duen arazo edo auzia	related
istilu			gai batekiko liskar edo desadostauna	eztabaida sortzen duen arazo edo auzia	related
istilu			gai batekiko liskar edo desadostauna	arazoa, estutasuna	none
jai			zerbait ospatzeko egiten diren ekitaldi multzoak irauten duen denboraldia	lan egiten ez den eguna, edo egunaren zatia	none
jai			zerbait ospatzeko egiten diren ekitaldi multzoak irauten duen denboraldia	etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala. gehienetan jan-edanaz, musikaz, dantzaz, jokoz eta abarrez eratzen da	none
jai			zerbait ospatzeko egiten diren ekitaldi multzoak irauten duen denboraldia	herri, hiri edo eskualde batean norbaiten oroitzapenetan egiten den elizkizun- edota dibertsiozko ekitaldi-multzoa	related
jai			zerbait ospatzeko egiten diren ekitaldi multzoak irauten duen denboraldia	herri, hiri edo eskualde batean norbaiten oroitzapenetan egiten den elizkizun- edota dibertsiozko ekitaldi-multzoa	related
jai			zerbait ospatzeko egiten diren ekitaldi multzoak irauten duen denboraldia	igandea	none
jai			dibertitzeko biltzen den jende multzoa	lan egiten ez den eguna, edo egunaren zatia	none
jai			dibertitzeko biltzen den jende multzoa	etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala. gehienetan jan-edanaz, musikaz, dantzaz, jokoz eta abarrez eratzen da	related
jai			dibertitzeko biltzen den jende multzoa	etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala. gehienetan jan-edanaz, musikaz, dantzaz, jokoz eta abarrez eratzen da	related
jai			dibertitzeko biltzen den jende multzoa	herri, hiri edo eskualde batean norbaiten oroitzapenetan egiten den elizkizun- edota dibertsiozko ekitaldi-multzoa	none
jai			dibertitzeko biltzen den jende multzoa	igandea	none
jai			gehienetan jan-edanaz, musikaz, dantzaz, jokoz, etab.ez eratzen da	lan egiten ez den eguna, edo egunaren zatia	none
jai			gehienetan jan-edanaz, musikaz, dantzaz, jokoz, etab.ez eratzen da	etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala. gehienetan jan-edanaz, musikaz, dantzaz, jokoz eta abarrez eratzen da	broader
jai			gehienetan jan-edanaz, musikaz, dantzaz, jokoz, etab.ez eratzen da	etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala. gehienetan jan-edanaz, musikaz, dantzaz, jokoz eta abarrez eratzen da	narrower
jai			gehienetan jan-edanaz, musikaz, dantzaz, jokoz, etab.ez eratzen da	herri, hiri edo eskualde batean norbaiten oroitzapenetan egiten den elizkizun- edota dibertsiozko ekitaldi-multzoa	none
jai			gehienetan jan-edanaz, musikaz, dantzaz, jokoz, etab.ez eratzen da	igandea	none
jai			astearen zazpigarren eta azken eguna, lanari dagokionean atseden-eguna dena	lan egiten ez den eguna, edo egunaren zatia	none
jai			astearen zazpigarren eta azken eguna, lanari dagokionean atseden-eguna dena	etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala. gehienetan jan-edanaz, musikaz, dantzaz, jokoz eta abarrez eratzen da	none
jai			astearen zazpigarren eta azken eguna, lanari dagokionean atseden-eguna dena	herri, hiri edo eskualde batean norbaiten oroitzapenetan egiten den elizkizun- edota dibertsiozko ekitaldi-multzoa	none
jai			astearen zazpigarren eta azken eguna, lanari dagokionean atseden-eguna dena	igandea	exact
jai			astearen zazpigarren eta azken eguna, lanari dagokionean atseden-eguna dena	igandea	exact
jai			legez edo ohituraz lanik egiten ez den eguna	lan egiten ez den eguna, edo egunaren zatia	narrower
jai			legez edo ohituraz lanik egiten ez den eguna	lan egiten ez den eguna, edo egunaren zatia	broader
jai			legez edo ohituraz lanik egiten ez den eguna	etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala. gehienetan jan-edanaz, musikaz, dantzaz, jokoz eta abarrez eratzen da	none
jai			legez edo ohituraz lanik egiten ez den eguna	herri, hiri edo eskualde batean norbaiten oroitzapenetan egiten den elizkizun- edota dibertsiozko ekitaldi-multzoa	none
jai			legez edo ohituraz lanik egiten ez den eguna	igandea	none
jai			deskantsatzeko hartzen den eguna	lan egiten ez den eguna, edo egunaren zatia	related
jai			deskantsatzeko hartzen den eguna	lan egiten ez den eguna, edo egunaren zatia	related
jai			deskantsatzeko hartzen den eguna	etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala. gehienetan jan-edanaz, musikaz, dantzaz, jokoz eta abarrez eratzen da	none
jai			deskantsatzeko hartzen den eguna	herri, hiri edo eskualde batean norbaiten oroitzapenetan egiten den elizkizun- edota dibertsiozko ekitaldi-multzoa	none
jai			deskantsatzeko hartzen den eguna	igandea	none
jai			etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala	lan egiten ez den eguna, edo egunaren zatia	none
jai			etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala	etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala. gehienetan jan-edanaz, musikaz, dantzaz, jokoz eta abarrez eratzen da	broader
jai			etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala	etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala. gehienetan jan-edanaz, musikaz, dantzaz, jokoz eta abarrez eratzen da	narrower
jai			etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala	herri, hiri edo eskualde batean norbaiten oroitzapenetan egiten den elizkizun- edota dibertsiozko ekitaldi-multzoa	none
jai			etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala	igandea	none
joko			irabazteko itxaropenarekin egiten den apostua, jokatzeko ekintza (sari bat irabazteko aukera ematen duen ordainketa barne)	atsegin hartzeko, eta askotan dirua bitarte dela, egiten den jarduera arautua, lehiaketa-sistemaren edo zoriaren ondorioz irabazlea eta galtzailea sortzen dituena	related
joko			irabazteko itxaropenarekin egiten den apostua, jokatzeko ekintza (sari bat irabazteko aukera ematen duen ordainketa barne)	atsegin hartzeko, eta askotan dirua bitarte dela, egiten den jarduera arautua, lehiaketa-sistemaren edo zoriaren ondorioz irabazlea eta galtzailea sortzen dituena	related
joko			irabazteko itxaropenarekin egiten den apostua, jokatzeko ekintza (sari bat irabazteko aukera ematen duen ordainketa barne)	atseginezko jarduera	none
joko			irabazteko itxaropenarekin egiten den apostua, jokatzeko ekintza (sari bat irabazteko aukera ematen duen ordainketa barne)	kartetan, jokalari bakoitzari banatzen zaizkion karten multzoa	none
joko			irabazteko itxaropenarekin egiten den apostua, jokatzeko ekintza (sari bat irabazteko aukera ematen duen ordainketa barne)	musean, lau karten artean hogeita hamar baino gehiago izatea; lau apustu-aukeratako azkena, hogeita hamarretik gorako puntu-mailaketa berezi baten arabera erabakitzen dena	none
joko			irabazteko itxaropenarekin egiten den apostua, jokatzeko ekintza (sari bat irabazteko aukera ematen duen ordainketa barne)	zerbaitetarako elkarrekin erabili ohi diren objektuen multzoa	none
joko			irabazteko itxaropenarekin egiten den apostua, jokatzeko ekintza (sari bat irabazteko aukera ematen duen ordainketa barne)	zenbait kirol-diziplina biltzen dituen lehiaketa-multzoa	none
joko			irabazteko itxaropenarekin egiten den apostua, jokatzeko ekintza (sari bat irabazteko aukera ematen duen ordainketa barne)	(kir.) pilota-joko batzuetako partida banatzen den zati bakoitza	none
joko			irabazteko itxaropenarekin egiten den apostua, jokatzeko ekintza (sari bat irabazteko aukera ematen duen ordainketa barne)	(kir.) tenisean, seta banatzen den unitatea	none
joko			irabazle bat aukeratzeko lehiaketa arautua	atsegin hartzeko, eta askotan dirua bitarte dela, egiten den jarduera arautua, lehiaketa-sistemaren edo zoriaren ondorioz irabazlea eta galtzailea sortzen dituena	broader
joko			irabazle bat aukeratzeko lehiaketa arautua	atsegin hartzeko, eta askotan dirua bitarte dela, egiten den jarduera arautua, lehiaketa-sistemaren edo zoriaren ondorioz irabazlea eta galtzailea sortzen dituena	narrower
joko			irabazle bat aukeratzeko lehiaketa arautua	atseginezko jarduera	none
joko			irabazle bat aukeratzeko lehiaketa arautua	kartetan, jokalari bakoitzari banatzen zaizkion karten multzoa	none
joko			irabazle bat aukeratzeko lehiaketa arautua	musean, lau karten artean hogeita hamar baino gehiago izatea; lau apustu-aukeratako azkena, hogeita hamarretik gorako puntu-mailaketa berezi baten arabera erabakitzen dena	none
joko			irabazle bat aukeratzeko lehiaketa arautua	zerbaitetarako elkarrekin erabili ohi diren objektuen multzoa	none
joko			irabazle bat aukeratzeko lehiaketa arautua	zenbait kirol-diziplina biltzen dituen lehiaketa-multzoa	none
joko			irabazle bat aukeratzeko lehiaketa arautua	(kir.) pilota-joko batzuetako partida banatzen den zati bakoitza	none
joko			irabazle bat aukeratzeko lehiaketa arautua	(kir.) tenisean, seta banatzen den unitatea	none
joko			izen, izenordain eta adjektiboen inflexio bat	atsegin hartzeko, eta askotan dirua bitarte dela, egiten den jarduera arautua, lehiaketa-sistemaren edo zoriaren ondorioz irabazlea eta galtzailea sortzen dituena	none
joko			izen, izenordain eta adjektiboen inflexio bat	atseginezko jarduera	none
joko			izen, izenordain eta adjektiboen inflexio bat	kartetan, jokalari bakoitzari banatzen zaizkion karten multzoa	none
joko			izen, izenordain eta adjektiboen inflexio bat	musean, lau karten artean hogeita hamar baino gehiago izatea; lau apustu-aukeratako azkena, hogeita hamarretik gorako puntu-mailaketa berezi baten arabera erabakitzen dena	none
joko			izen, izenordain eta adjektiboen inflexio bat	zerbaitetarako elkarrekin erabili ohi diren objektuen multzoa	none
joko			izen, izenordain eta adjektiboen inflexio bat	zenbait kirol-diziplina biltzen dituen lehiaketa-multzoa	none
joko			izen, izenordain eta adjektiboen inflexio bat	(kir.) pilota-joko batzuetako partida banatzen den zati bakoitza	none
joko			izen, izenordain eta adjektiboen inflexio bat	(kir.) tenisean, seta banatzen den unitatea	none
joko			kirol askotako eta nazioarteko ekitaldi handia, lau urtean behin antolatzen dituztenak bai uda partean bai eta neguan ere	atsegin hartzeko, eta askotan dirua bitarte dela, egiten den jarduera arautua, lehiaketa-sistemaren edo zoriaren ondorioz irabazlea eta galtzailea sortzen dituena	none
joko			kirol askotako eta nazioarteko ekitaldi handia, lau urtean behin antolatzen dituztenak bai uda partean bai eta neguan ere	atseginezko jarduera	none
joko			kirol askotako eta nazioarteko ekitaldi handia, lau urtean behin antolatzen dituztenak bai uda partean bai eta neguan ere	kartetan, jokalari bakoitzari banatzen zaizkion karten multzoa	none
joko			kirol askotako eta nazioarteko ekitaldi handia, lau urtean behin antolatzen dituztenak bai uda partean bai eta neguan ere	musean, lau karten artean hogeita hamar baino gehiago izatea; lau apustu-aukeratako azkena, hogeita hamarretik gorako puntu-mailaketa berezi baten arabera erabakitzen dena	none
joko			kirol askotako eta nazioarteko ekitaldi handia, lau urtean behin antolatzen dituztenak bai uda partean bai eta neguan ere	zerbaitetarako elkarrekin erabili ohi diren objektuen multzoa	none
joko			kirol askotako eta nazioarteko ekitaldi handia, lau urtean behin antolatzen dituztenak bai uda partean bai eta neguan ere	zenbait kirol-diziplina biltzen dituen lehiaketa-multzoa	related
joko			kirol askotako eta nazioarteko ekitaldi handia, lau urtean behin antolatzen dituztenak bai uda partean bai eta neguan ere	zenbait kirol-diziplina biltzen dituen lehiaketa-multzoa	related
joko			kirol askotako eta nazioarteko ekitaldi handia, lau urtean behin antolatzen dituztenak bai uda partean bai eta neguan ere	(kir.) pilota-joko batzuetako partida banatzen den zati bakoitza	none
joko			kirol askotako eta nazioarteko ekitaldi handia, lau urtean behin antolatzen dituztenak bai uda partean bai eta neguan ere	(kir.) tenisean, seta banatzen den unitatea	none
joko			objektu batzuekin batera lan egiteko konbinaketa	atsegin hartzeko, eta askotan dirua bitarte dela, egiten den jarduera arautua, lehiaketa-sistemaren edo zoriaren ondorioz irabazlea eta galtzailea sortzen dituena	none
joko			objektu batzuekin batera lan egiteko konbinaketa	atseginezko jarduera	none
joko			objektu batzuekin batera lan egiteko konbinaketa	kartetan, jokalari bakoitzari banatzen zaizkion karten multzoa	none
joko			objektu batzuekin batera lan egiteko konbinaketa	musean, lau karten artean hogeita hamar baino gehiago izatea; lau apustu-aukeratako azkena, hogeita hamarretik gorako puntu-mailaketa berezi baten arabera erabakitzen dena	none
joko			objektu batzuekin batera lan egiteko konbinaketa	zerbaitetarako elkarrekin erabili ohi diren objektuen multzoa	exact
joko			objektu batzuekin batera lan egiteko konbinaketa	zerbaitetarako elkarrekin erabili ohi diren objektuen multzoa	exact
joko			objektu batzuekin batera lan egiteko konbinaketa	zenbait kirol-diziplina biltzen dituen lehiaketa-multzoa	none
